TRANSACTION_ID,YEAR,MONTH_NUMBER,MONTH_NAME,SEASON,REGION,STATE_PROVINCE,CATEGORY,SALES,UNITS
833,2023,11,November,Autumn,West,KPK,Books,47926.48,1547
834,2023,11,November,Autumn,Central,Punjab,Electronics,156941.7,624
835,2023,11,November,Autumn,Central,Punjab,Clothing,121320.87,2075
836,2023,11,November,Autumn,Central,Punjab,Furniture,88135.05,284
837,2023,11,November,Autumn,Central,Punjab,Food & Beverages,117507.77,4948
838,2023,11,November,Autumn,Central,Punjab,Sports,81581.4,799
839,2023,11,November,Autumn,Central,Punjab,Toys,76581.34,1438
840,2023,11,November,Autumn,Central,Punjab,Books,60958.01,1672
841,2023,11,November,Autumn,Central,Sindh,Electronics,150191.5,632
842,2023,11,November,Autumn,Central,Sindh,Clothing,112069.94,1968
843,2023,11,November,Autumn,Central,Sindh,Furniture,94870.76,262
844,2023,11,November,Autumn,Central,Sindh,Food & Beverages,125677.73,4920
845,2023,11,November,Autumn,Central,Sindh,Sports,92519.88,895
846,2023,11,November,Autumn,Central,Sindh,Toys,84876.34,1784
847,2023,11,November,Autumn,Central,Sindh,Books,54583.04,1640
848,2023,12,December,Winter,North,Punjab,Electronics,218405.1,794
849,2023,12,December,Winter,North,Punjab,Clothing,155694.9,2407
850,2023,12,December,Winter,North,Punjab,Furniture,130007.83,386
851,2023,12,December,Winter,North,Punjab,Food & Beverages,165265.61,6631
852,2023,12,December,Winter,North,Punjab,Sports,117372.72,1200
853,2023,12,December,Winter,North,Punjab,Toys,98143.57,2155
854,2023,12,December,Winter,North,Punjab,Books,93632.08,2696
855,2023,12,December,Winter,North,KPK,Electronics,207679.19,885
856,2023,12,December,Winter,North,KPK,Clothing,176415.12,2940
857,2023,12,December,Winter,North,KPK,Furniture,123169.37,392
858,2023,12,December,Winter,North,KPK,Food & Beverages,153834.86,6367
859,2023,12,December,Winter,North,KPK,Sports,141577.65,1439
860,2023,12,December,Winter,North,KPK,Toys,118921.69,2485
861,2023,12,December,Winter,North,KPK,Books,92288.25,2506
862,2023,12,December,Winter,North,Gilgit-Baltistan,Electronics,216735.15,947
863,2023,12,December,Winter,North,Gilgit-Baltistan,Clothing,189548.7,3200
864,2023,12,December,Winter,North,Gilgit-Baltistan,Furniture,134091.96,420
865,2023,12,December,Winter,North,Gilgit-Baltistan,Food & Beverages,164173.13,6134
866,2023,12,December,Winter,North,Gilgit-Baltistan,Sports,128550.45,1316
867,2023,12,December,Winter,North,Gilgit-Baltistan,Toys,120376.64,2237
868,2023,12,December,Winter,North,Gilgit-Baltistan,Books,92096.49,2504
869,2023,12,December,Winter,South,Sindh,Electronics,209648.49,773
870,2023,12,December,Winter,South,Sindh,Clothing,126503.91,1948
871,2023,12,December,Winter,South,Sindh,Furniture,99285.21,309
872,2023,12,December,Winter,South,Sindh,Food & Beverages,131876.3,5565
873,2023,12,December,Winter,South,Sindh,Sports,117931.09,1267
874,2023,12,December,Winter,South,Sindh,Toys,98937.41,1805
875,2023,12,December,Winter,South,Sindh,Books,65894.12,1861
876,2023,12,December,Winter,South,Balochistan,Electronics,175100.75,723
877,2023,12,December,Winter,South,Balochistan,Clothing,148969.96,2294
878,2023,12,December,Winter,South,Balochistan,Furniture,100008.74,324
879,2023,12,December,Winter,South,Balochistan,Food & Beverages,129109.65,5013
880,2023,12,December,Winter,South,Balochistan,Sports,113264.83,1182
881,2023,12,December,Winter,South,Balochistan,Toys,96372.53,2001
882,2023,12,December,Winter,South,Balochistan,Books,76361.06,2149
883,2023,12,December,Winter,East,AJK,Electronics,139702.11,565
884,2023,12,December,Winter,East,AJK,Clothing,110975.98,1943
885,2023,12,December,Winter,East,AJK,Furniture,85211.88,244
886,2023,12,December,Winter,East,AJK,Food & Beverages,101142.89,4211
887,2023,12,December,Winter,East,AJK,Sports,80977.22,785
888,2023,12,December,Winter,East,AJK,Toys,85436.32,1809
889,2023,12,December,Winter,East,AJK,Books,56369.61,1563
890,2023,12,December,Winter,East,Punjab,Electronics,159211.59,621
891,2023,12,December,Winter,East,Punjab,Clothing,138384.07,2355
892,2023,12,December,Winter,East,Punjab,Furniture,103092.63,328
893,2023,12,December,Winter,East,Punjab,Food & Beverages,103909.62,3979
894,2023,12,December,Winter,East,Punjab,Sports,91184.29,883
895,2023,12,December,Winter,East,Punjab,Toys,74293.09,1413
896,2023,12,December,Winter,East,Punjab,Books,60100.41,1695
897,2023,12,December,Winter,West,Balochistan,Electronics,135955.46,590
898,2023,12,December,Winter,West,Balochistan,Clothing,113847.7,1689
899,2023,12,December,Winter,West,Balochistan,Furniture,83438.46,254
900,2023,12,December,Winter,West,Balochistan,Food & Beverages,90945.0,3761
901,2023,12,December,Winter,West,Balochistan,Sports,76869.24,789
902,2023,12,December,Winter,West,Balochistan,Toys,58178.22,1143
903,2023,12,December,Winter,West,Balochistan,Books,57265.55,1580
904,2023,12,December,Winter,West,KPK,Electronics,145317.29,523
905,2023,12,December,Winter,West,KPK,Clothing,109144.17,1896
906,2023,12,December,Winter,West,KPK,Furniture,78387.91,255
907,2023,12,December,Winter,West,KPK,Food & Beverages,109748.52,4370
908,2023,12,December,Winter,West,KPK,Sports,69293.17,757
909,2023,12,December,Winter,West,KPK,Toys,63594.74,1309
910,2023,12,December,Winter,West,KPK,Books,60339.21,1661
911,2023,12,December,Winter,Central,Punjab,Electronics,171736.32,691
912,2023,12,December,Winter,Central,Punjab,Clothing,143396.1,2494
913,2023,12,December,Winter,Central,Punjab,Furniture,113296.07,317
914,2023,12,December,Winter,Central,Punjab,Food & Beverages,137327.77,5136
915,2023,12,December,Winter,Central,Punjab,Sports,107184.77,1178
916,2023,12,December,Winter,Central,Punjab,Toys,81404.26,1626
917,2023,12,December,Winter,Central,Punjab,Books,76002.03,2490
918,2023,12,December,Winter,Central,Sindh,Electronics,189472.4,814
919,2023,12,December,Winter,Central,Sindh,Clothing,114613.65,1858
920,2023,12,December,Winter,Central,Sindh,Furniture,88924.77,292
921,2023,12,December,Winter,Central,Sindh,Food & Beverages,115237.4,5060
922,2023,12,December,Winter,Central,Sindh,Sports,96436.66,963
923,2023,12,December,Winter,Central,Sindh,Toys,95051.72,2034
924,2023,12,December,Winter,Central,Sindh,Books,66555.3,1873
925,2024,1,January,Winter,North,Punjab,Electronics,103403.9,385
926,2024,1,January,Winter,North,Punjab,Clothing,92446.32,1407
927,2024,1,January,Winter,North,Punjab,Furniture,63591.35,199
928,2024,1,January,Winter,North,Punjab,Food & Beverages,93284.36,3781
929,2024,1,January,Winter,North,Punjab,Sports,71417.35,667
930,2024,1,January,Winter,North,Punjab,Toys,64750.37,1397
931,2024,1,January,Winter,North,Punjab,Books,51390.94,1546
932,2024,1,January,Winter,North,KPK,Electronics,102494.5,423
933,2024,1,January,Winter,North,KPK,Clothing,84748.66,1258
934,2024,1,January,Winter,North,KPK,Furniture,66485.05,189
935,2024,1,January,Winter,North,KPK,Food & Beverages,79642.61,3017
936,2024,1,January,Winter,North,KPK,Sports,71347.22,778
937,2024,1,January,Winter,North,KPK,Toys,55024.15,1149
938,2024,1,January,Winter,North,KPK,Books,39940.56,1235
939,2024,1,January,Winter,North,Gilgit-Baltistan,Electronics,123766.18,451
940,2024,1,January,Winter,North,Gilgit-Baltistan,Clothing,82879.75,1274
941,2024,1,January,Winter,North,Gilgit-Baltistan,Furniture,68208.07,204
942,2024,1,January,Winter,North,Gilgit-Baltistan,Food & Beverages,95970.35,3995
943,2024,1,January,Winter,North,Gilgit-Baltistan,Sports,62540.35,577
944,2024,1,January,Winter,North,Gilgit-Baltistan,Toys,65803.09,1262
945,2024,1,January,Winter,North,Gilgit-Baltistan,Books,48409.34,1370
946,2024,1,January,Winter,South,Sindh,Electronics,88116.99,328
947,2024,1,January,Winter,South,Sindh,Clothing,85086.18,1390
948,2024,1,January,Winter,South,Sindh,Furniture,57900.37,175
949,2024,1,January,Winter,South,Sindh,Food & Beverages,71964.64,2900
950,2024,1,January,Winter,South,Sindh,Sports,58861.71,555
951,2024,1,January,Winter,South,Sindh,Toys,45749.86,961
952,2024,1,January,Winter,South,Sindh,Books,44032.84,1210
953,2024,1,January,Winter,South,Balochistan,Electronics,97418.41,405
954,2024,1,January,Winter,South,Balochistan,Clothing,69175.72,1121
955,2024,1,January,Winter,South,Balochistan,Furniture,51590.53,156
956,2024,1,January,Winter,South,Balochistan,Food & Beverages,72719.51,2951
957,2024,1,January,Winter,South,Balochistan,Sports,50207.02,484
958,2024,1,January,Winter,South,Balochistan,Toys,49802.07,919
959,2024,1,January,Winter,South,Balochistan,Books,36100.17,1101
960,2024,1,January,Winter,East,AJK,Electronics,71059.88,284
961,2024,1,January,Winter,East,AJK,Clothing,70800.97,1122
962,2024,1,January,Winter,East,AJK,Furniture,48793.15,145
963,2024,1,January,Winter,East,AJK,Food & Beverages,51518.87,2045
964,2024,1,January,Winter,East,AJK,Sports,50126.22,523
965,2024,1,January,Winter,East,AJK,Toys,39235.78,834
966,2024,1,January,Winter,East,AJK,Books,34789.22,1060
967,2024,1,January,Winter,East,Punjab,Electronics,69950.54,271
968,2024,1,January,Winter,East,Punjab,Clothing,56319.49,990
969,2024,1,January,Winter,East,Punjab,Furniture,54936.22,150
970,2024,1,January,Winter,East,Punjab,Food & Beverages,67129.88,2433
971,2024,1,January,Winter,East,Punjab,Sports,44645.1,470
972,2024,1,January,Winter,East,Punjab,Toys,43729.81,958
973,2024,1,January,Winter,East,Punjab,Books,33817.96,998
974,2024,1,January,Winter,West,Balochistan,Electronics,82645.7,322
975,2024,1,January,Winter,West,Balochistan,Clothing,63987.04,1107
976,2024,1,January,Winter,West,Balochistan,Furniture,41588.37,129
977,2024,1,January,Winter,West,Balochistan,Food & Beverages,55362.79,2231
978,2024,1,January,Winter,West,Balochistan,Sports,42679.26,413
979,2024,1,January,Winter,West,Balochistan,Toys,32527.52,655
980,2024,1,January,Winter,West,Balochistan,Books,29049.2,911
981,2024,1,January,Winter,West,KPK,Electronics,66010.11,237
982,2024,1,January,Winter,West,KPK,Clothing,49352.87,757
983,2024,1,January,Winter,West,KPK,Furniture,45448.56,137
984,2024,1,January,Winter,West,KPK,Food & Beverages,53305.83,2270
985,2024,1,January,Winter,West,KPK,Sports,37709.55,365
986,2024,1,January,Winter,West,KPK,Toys,33577.02,730
987,2024,1,January,Winter,West,KPK,Books,30744.21,850
988,2024,1,January,Winter,Central,Punjab,Electronics,98355.91,387
989,2024,1,January,Winter,Central,Punjab,Clothing,77746.75,1339
990,2024,1,January,Winter,Central,Punjab,Furniture,46153.46,130
991,2024,1,January,Winter,Central,Punjab,Food & Beverages,58097.75,2107
992,2024,1,January,Winter,Central,Punjab,Sports,52496.11,546
993,2024,1,January,Winter,Central,Punjab,Toys,38907.13,815
994,2024,1,January,Winter,Central,Punjab,Books,34944.47,992
995,2024,1,January,Winter,Central,Sindh,Electronics,82366.27,353
996,2024,1,January,Winter,Central,Sindh,Clothing,62419.19,999
997,2024,1,January,Winter,Central,Sindh,Furniture,50586.07,161
998,2024,1,January,Winter,Central,Sindh,Food & Beverages,70584.05,2721
999,2024,1,January,Winter,Central,Sindh,Sports,52498.14,543
1000,2024,1,January,Winter,Central,Sindh,Toys,42578.98,817
1001,2024,1,January,Winter,Central,Sindh,Books,32147.21,995
1002,2024,2,February,Winter,North,Punjab,Electronics,100061.36,384
1003,2024,2,February,Winter,North,Punjab,Clothing,75853.58,1322
1004,2024,2,February,Winter,North,Punjab,Furniture,72983.66,236
1005,2024,2,February,Winter,North,Punjab,Food & Beverages,83106.86,3275
1006,2024,2,February,Winter,North,Punjab,Sports,61798.7,676
1007,2024,2,February,Winter,North,Punjab,Toys,61833.19,1279
1008,2024,2,February,Winter,North,Punjab,Books,47425.18,1371
1009,2024,2,February,Winter,North,KPK,Electronics,106458.79,395
1010,2024,2,February,Winter,North,KPK,Clothing,84122.27,1414
1011,2024,2,February,Winter,North,KPK,Furniture,64999.49,208
1012,2024,2,February,Winter,North,KPK,Food & Beverages,75292.89,3136
1013,2024,2,February,Winter,North,KPK,Sports,67556.43,731
1014,2024,2,February,Winter,North,KPK,Toys,55621.88,1216
1015,2024,2,February,Winter,North,KPK,Books,44430.69,1235
1016,2024,2,February,Winter,North,Gilgit-Baltistan,Electronics,100776.04,379
1017,2024,2,February,Winter,North,Gilgit-Baltistan,Clothing,91204.87,1582
1018,2024,2,February,Winter,North,Gilgit-Baltistan,Furniture,72343.25,199
1019,2024,2,February,Winter,North,Gilgit-Baltistan,Food & Beverages,85475.42,3207
1020,2024,2,February,Winter,North,Gilgit-Baltistan,Sports,57581.72,595
1021,2024,2,February,Winter,North,Gilgit-Baltistan,Toys,56285.86,1209
1022,2024,2,February,Winter,North,Gilgit-Baltistan,Books,39593.69,1249
1023,2024,2,February,Winter,South,Sindh,Electronics,98617.74,399
1024,2024,2,February,Winter,South,Sindh,Clothing,73463.05,1262
1025,2024,2,February,Winter,South,Sindh,Furniture,52661.86,172
1026,2024,2,February,Winter,South,Sindh,Food & Beverages,57907.7,2518
1027,2024,2,February,Winter,South,Sindh,Sports,59618.31,550
1028,2024,2,February,Winter,South,Sindh,Toys,53124.07,1058
1029,2024,2,February,Winter,South,Sindh,Books,34105.87,1044
1030,2024,2,February,Winter,South,Balochistan,Electronics,84209.1,364
1031,2024,2,February,Winter,South,Balochistan,Clothing,75074.91,1267
1032,2024,2,February,Winter,South,Balochistan,Furniture,53455.17,161
1033,2024,2,February,Winter,South,Balochistan,Food & Beverages,64899.03,2472
1034,2024,2,February,Winter,South,Balochistan,Sports,52561.32,525
1035,2024,2,February,Winter,South,Balochistan,Toys,40636.71,890
1036,2024,2,February,Winter,South,Balochistan,Books,36621.71,1173
1037,2024,2,February,Winter,East,AJK,Electronics,84997.02,331
1038,2024,2,February,Winter,East,AJK,Clothing,58918.35,954
1039,2024,2,February,Winter,East,AJK,Furniture,41567.1,115
1040,2024,2,February,Winter,East,AJK,Food & Beverages,51461.19,2237
1041,2024,2,February,Winter,East,AJK,Sports,43857.14,431
1042,2024,2,February,Winter,East,AJK,Toys,33858.35,654
1043,2024,2,February,Winter,East,AJK,Books,29149.91,932
1044,2024,2,February,Winter,East,Punjab,Electronics,75584.16,311
1045,2024,2,February,Winter,East,Punjab,Clothing,63833.86,971
1046,2024,2,February,Winter,East,Punjab,Furniture,49736.22,163
1047,2024,2,February,Winter,East,Punjab,Food & Beverages,57796.66,2307
1048,2024,2,February,Winter,East,Punjab,Sports,38576.14,408
1049,2024,2,February,Winter,East,Punjab,Toys,34049.47,710
1050,2024,2,February,Winter,East,Punjab,Books,30134.01,979
1051,2024,2,February,Winter,West,Balochistan,Electronics,68049.48,279
1052,2024,2,February,Winter,West,Balochistan,Clothing,46643.23,676
1053,2024,2,February,Winter,West,Balochistan,Furniture,44513.65,145
1054,2024,2,February,Winter,West,Balochistan,Food & Beverages,51766.9,2180
1055,2024,2,February,Winter,West,Balochistan,Sports,37079.17,396
1056,2024,2,February,Winter,West,Balochistan,Toys,30892.85,643
1057,2024,2,February,Winter,West,Balochistan,Books,22921.72,688
1058,2024,2,February,Winter,West,KPK,Electronics,64643.73,264
1059,2024,2,February,Winter,West,KPK,Clothing,56449.42,924
1060,2024,2,February,Winter,West,KPK,Furniture,40116.84,120
1061,2024,2,February,Winter,West,KPK,Food & Beverages,41985.76,1696
1062,2024,2,February,Winter,West,KPK,Sports,32503.39,326
1063,2024,2,February,Winter,West,KPK,Toys,31329.39,686
1064,2024,2,February,Winter,West,KPK,Books,22986.24,732
1065,2024,2,February,Winter,Central,Punjab,Electronics,88385.63,375
1066,2024,2,February,Winter,Central,Punjab,Clothing,75461.03,1112
1067,2024,2,February,Winter,Central,Punjab,Furniture,44296.27,123
1068,2024,2,February,Winter,Central,Punjab,Food & Beverages,55906.9,2248
1069,2024,2,February,Winter,Central,Punjab,Sports,52101.26,496
1070,2024,2,February,Winter,Central,Punjab,Toys,40700.89,793
1071,2024,2,February,Winter,Central,Punjab,Books,32652.76,992
1072,2024,2,February,Winter,Central,Sindh,Electronics,96353.87,364
1073,2024,2,February,Winter,Central,Sindh,Clothing,70910.28,1213
1074,2024,2,February,Winter,Central,Sindh,Furniture,52724.48,169
1075,2024,2,February,Winter,Central,Sindh,Food & Beverages,66397.15,2439
1076,2024,2,February,Winter,Central,Sindh,Sports,45875.89,463
1077,2024,2,February,Winter,Central,Sindh,Toys,36407.05,656
1078,2024,2,February,Winter,Central,Sindh,Books,30287.55,908
1079,2024,3,March,Spring,North,Punjab,Electronics,122325.58,517
1080,2024,3,March,Spring,North,Punjab,Clothing,101812.54,1745
1081,2024,3,March,Spring,North,Punjab,Furniture,65790.21,198
1082,2024,3,March,Spring,North,Punjab,Food & Beverages,78960.3,2976
1083,2024,3,March,Spring,North,Punjab,Sports,78529.97,846
1084,2024,3,March,Spring,North,Punjab,Toys,61941.37,1126
1085,2024,3,March,Spring,North,Punjab,Books,43545.44,1417
1086,2024,3,March,Spring,North,KPK,Electronics,139750.23,566
1087,2024,3,March,Spring,North,KPK,Clothing,85849.47,1491
1088,2024,3,March,Spring,North,KPK,Furniture,70712.58,231
1089,2024,3,March,Spring,North,KPK,Food & Beverages,93909.66,3945
1090,2024,3,March,Spring,North,KPK,Sports,75232.89,737
1091,2024,3,March,Spring,North,KPK,Toys,54480.27,1016
1092,2024,3,March,Spring,North,KPK,Books,46033.31,1473
1093,2024,3,March,Spring,North,Gilgit-Baltistan,Electronics,120650.02,520
1094,2024,3,March,Spring,North,Gilgit-Baltistan,Clothing,94799.97,1594
1095,2024,3,March,Spring,North,Gilgit-Baltistan,Furniture,66791.85,219
1096,2024,3,March,Spring,North,Gilgit-Baltistan,Food & Beverages,97674.63,3907
1097,2024,3,March,Spring,North,Gilgit-Baltistan,Sports,80783.24,735
1098,2024,3,March,Spring,North,Gilgit-Baltistan,Toys,61222.29,1307
1099,2024,3,March,Spring,North,Gilgit-Baltistan,Books,47532.72,1502
1100,2024,3,March,Spring,South,Sindh,Electronics,120009.91,470
1101,2024,3,March,Spring,South,Sindh,Clothing,91412.98,1325
1102,2024,3,March,Spring,South,Sindh,Furniture,59051.4,194
1103,2024,3,March,Spring,South,Sindh,Food & Beverages,77221.7,2999
1104,2024,3,March,Spring,South,Sindh,Sports,67759.4,668
1105,2024,3,March,Spring,South,Sindh,Toys,55646.37,1148
1106,2024,3,March,Spring,South,Sindh,Books,36989.92,1136
1107,2024,3,March,Spring,South,Balochistan,Electronics,115042.39,479
1108,2024,3,March,Spring,South,Balochistan,Clothing,73887.17,1100
1109,2024,3,March,Spring,South,Balochistan,Furniture,67383.56,207
1110,2024,3,March,Spring,South,Balochistan,Food & Beverages,83007.67,3198
1111,2024,3,March,Spring,South,Balochistan,Sports,52776.8,475
1112,2024,3,March,Spring,South,Balochistan,Toys,49762.96,967
1113,2024,3,March,Spring,South,Balochistan,Books,39322.48,1092
1114,2024,3,March,Spring,East,AJK,Electronics,78297.2,309
1115,2024,3,March,Spring,East,AJK,Clothing,70255.09,1103
1116,2024,3,March,Spring,East,AJK,Furniture,44472.43,129
1117,2024,3,March,Spring,East,AJK,Food & Beverages,55624.97,2268
1118,2024,3,March,Spring,East,AJK,Sports,46381.23,453
1119,2024,3,March,Spring,East,AJK,Toys,40502.34,791
1120,2024,3,March,Spring,East,AJK,Books,30254.16,980
1121,2024,3,March,Spring,East,Punjab,Electronics,96902.98,424
1122,2024,3,March,Spring,East,Punjab,Clothing,70612.17,1055
1123,2024,3,March,Spring,East,Punjab,Furniture,49985.14,139
1124,2024,3,March,Spring,East,Punjab,Food & Beverages,59579.9,2379
1125,2024,3,March,Spring,East,Punjab,Sports,42545.27,419
1126,2024,3,March,Spring,East,Punjab,Toys,42177.49,840
1127,2024,3,March,Spring,East,Punjab,Books,30173.52,860
1128,2024,3,March,Spring,West,Balochistan,Electronics,70961.44,290
1129,2024,3,March,Spring,West,Balochistan,Clothing,63169.04,949
1130,2024,3,March,Spring,West,Balochistan,Furniture,40646.79,117
1131,2024,3,March,Spring,West,Balochistan,Food & Beverages,63903.32,2470
1132,2024,3,March,Spring,West,Balochistan,Sports,45089.23,478
1133,2024,3,March,Spring,West,Balochistan,Toys,36436.32,704
1134,2024,3,March,Spring,West,Balochistan,Books,33627.42,1081
1135,2024,3,March,Spring,West,KPK,Electronics,87726.15,325
1136,2024,3,March,Spring,West,KPK,Clothing,58134.5,1013
1137,2024,3,March,Spring,West,KPK,Furniture,41944.57,121
1138,2024,3,March,Spring,West,KPK,Food & Beverages,64169.45,2807
1139,2024,3,March,Spring,West,KPK,Sports,40797.15,423
1140,2024,3,March,Spring,West,KPK,Toys,38296.4,777
1141,2024,3,March,Spring,West,KPK,Books,28346.18,829
1142,2024,3,March,Spring,Central,Punjab,Electronics,105115.04,411
1143,2024,3,March,Spring,Central,Punjab,Clothing,67903.98,1100
1144,2024,3,March,Spring,Central,Punjab,Furniture,59193.68,179
1145,2024,3,March,Spring,Central,Punjab,Food & Beverages,74237.77,2999
1146,2024,3,March,Spring,Central,Punjab,Sports,61793.04,613
1147,2024,3,March,Spring,Central,Punjab,Toys,51000.49,1007
1148,2024,3,March,Spring,Central,Punjab,Books,35996.14,1121
1149,2024,3,March,Spring,Central,Sindh,Electronics,105186.21,445
1150,2024,3,March,Spring,Central,Sindh,Clothing,74706.62,1195
1151,2024,3,March,Spring,Central,Sindh,Furniture,59904.05,170
1152,2024,3,March,Spring,Central,Sindh,Food & Beverages,73750.96,3077
1153,2024,3,March,Spring,Central,Sindh,Sports,59117.73,540
1154,2024,3,March,Spring,Central,Sindh,Toys,55066.09,1096
1155,2024,3,March,Spring,Central,Sindh,Books,37257.27,1119
1156,2024,4,April,Spring,North,Punjab,Electronics,149323.2,620
1157,2024,4,April,Spring,North,Punjab,Clothing,107468.96,1819
1158,2024,4,April,Spring,North,Punjab,Furniture,76207.25,246
1159,2024,4,April,Spring,North,Punjab,Food & Beverages,98316.62,4041
1160,2024,4,April,Spring,North,Punjab,Sports,65784.66,693
1161,2024,4,April,Spring,North,Punjab,Toys,69434.7,1348
1162,2024,4,April,Spring,North,Punjab,Books,55379.06,1509
1163,2024,4,April,Spring,North,KPK,Electronics,151837.93,628
1164,2024,4,April,Spring,North,KPK,Clothing,102885.44,1729
1165,2024,4,April,Spring,North,KPK,Furniture,90675.73,268
1166,2024,4,April,Spring,North,KPK,Food & Beverages,82961.7,3158
1167,2024,4,April,Spring,North,KPK,Sports,75380.66,756
1168,2024,4,April,Spring,North,KPK,Toys,67901.51,1378
1169,2024,4,April,Spring,North,KPK,Books,52177.23,1531
1170,2024,4,April,Spring,North,Gilgit-Baltistan,Electronics,143433.77,583
1171,2024,4,April,Spring,North,Gilgit-Baltistan,Clothing,106094.82,1644
1172,2024,4,April,Spring,North,Gilgit-Baltistan,Furniture,68212.26,188
1173,2024,4,April,Spring,North,Gilgit-Baltistan,Food & Beverages,94788.84,4141
1174,2024,4,April,Spring,North,Gilgit-Baltistan,Sports,66485.44,723
1175,2024,4,April,Spring,North,Gilgit-Baltistan,Toys,59172.92,1138
1176,2024,4,April,Spring,North,Gilgit-Baltistan,Books,52329.25,1477
1177,2024,4,April,Spring,South,Sindh,Electronics,111625.29,444
1178,2024,4,April,Spring,South,Sindh,Clothing,88094.93,1464
1179,2024,4,April,Spring,South,Sindh,Furniture,63662.7,183
1180,2024,4,April,Spring,South,Sindh,Food & Beverages,89936.63,3320
1181,2024,4,April,Spring,South,Sindh,Sports,70240.26,723
1182,2024,4,April,Spring,South,Sindh,Toys,59081.25,1102
1183,2024,4,April,Spring,South,Sindh,Books,51395.24,1462
1184,2024,4,April,Spring,South,Balochistan,Electronics,101242.1,377
1185,2024,4,April,Spring,South,Balochistan,Clothing,91371.61,1595
1186,2024,4,April,Spring,South,Balochistan,Furniture,61904.55,182
1187,2024,4,April,Spring,South,Balochistan,Food & Beverages,74491.01,3063
1188,2024,4,April,Spring,South,Balochistan,Sports,62285.53,564
1189,2024,4,April,Spring,South,Balochistan,Toys,58020.42,1090
1190,2024,4,April,Spring,South,Balochistan,Books,46121.42,1352
1191,2024,4,April,Spring,East,AJK,Electronics,97438.42,366
1192,2024,4,April,Spring,East,AJK,Clothing,78999.24,1342
1193,2024,4,April,Spring,East,AJK,Furniture,47851.8,132
1194,2024,4,April,Spring,East,AJK,Food & Beverages,74832.49,2805
1195,2024,4,April,Spring,East,AJK,Sports,49304.32,488
1196,2024,4,April,Spring,East,AJK,Toys,42627.61,914
1197,2024,4,April,Spring,East,AJK,Books,37025.31,1141
1198,2024,4,April,Spring,East,Punjab,Electronics,94470.58,386
1199,2024,4,April,Spring,East,Punjab,Clothing,75356.89,1169
1200,2024,4,April,Spring,East,Punjab,Furniture,60789.34,186
1201,2024,4,April,Spring,East,Punjab,Food & Beverages,73656.26,3067
1202,2024,4,April,Spring,East,Punjab,Sports,48858.92,499
1203,2024,4,April,Spring,East,Punjab,Toys,40182.03,744
1204,2024,4,April,Spring,East,Punjab,Books,32510.36,937
1205,2024,4,April,Spring,West,Balochistan,Electronics,73840.93,306
1206,2024,4,April,Spring,West,Balochistan,Clothing,65491.99,1030
1207,2024,4,April,Spring,West,Balochistan,Furniture,43640.99,127
1208,2024,4,April,Spring,West,Balochistan,Food & Beverages,54198.65,2226
1209,2024,4,April,Spring,West,Balochistan,Sports,48923.3,503
1210,2024,4,April,Spring,West,Balochistan,Toys,46918.77,948
1211,2024,4,April,Spring,West,Balochistan,Books,32538.57,905
1212,2024,4,April,Spring,West,KPK,Electronics,77060.92,305
1213,2024,4,April,Spring,West,KPK,Clothing,56537.92,879
1214,2024,4,April,Spring,West,KPK,Furniture,41756.76,116
1215,2024,4,April,Spring,West,KPK,Food & Beverages,65498.76,2862
1216,2024,4,April,Spring,West,KPK,Sports,46315.44,462
1217,2024,4,April,Spring,West,KPK,Toys,43060.69,846
1218,2024,4,April,Spring,West,KPK,Books,35968.22,1076
1219,2024,4,April,Spring,Central,Punjab,Electronics,89229.72,323
1220,2024,4,April,Spring,Central,Punjab,Clothing,87990.67,1349
1221,2024,4,April,Spring,Central,Punjab,Furniture,57066.3,172
1222,2024,4,April,Spring,Central,Punjab,Food & Beverages,67354.61,2671
1223,2024,4,April,Spring,Central,Punjab,Sports,62005.27,653
1224,2024,4,April,Spring,Central,Punjab,Toys,51760.81,955
1225,2024,4,April,Spring,Central,Punjab,Books,36077.89,1141
1226,2024,4,April,Spring,Central,Sindh,Electronics,111892.45,435
1227,2024,4,April,Spring,Central,Sindh,Clothing,89497.52,1300
1228,2024,4,April,Spring,Central,Sindh,Furniture,65220.48,197
1229,2024,4,April,Spring,Central,Sindh,Food & Beverages,85790.57,3158
1230,2024,4,April,Spring,Central,Sindh,Sports,63523.43,667
1231,2024,4,April,Spring,Central,Sindh,Toys,47904.95,1053
1232,2024,4,April,Spring,Central,Sindh,Books,40184.72,1169
1233,2024,5,May,Spring,North,Punjab,Electronics,153740.61,607
1234,2024,5,May,Spring,North,Punjab,Clothing,128964.4,2177
1235,2024,5,May,Spring,North,Punjab,Furniture,77592.1,247
1236,2024,5,May,Spring,North,Punjab,Food & Beverages,105675.79,4100
1237,2024,5,May,Spring,North,Punjab,Sports,84590.28,868
1238,2024,5,May,Spring,North,Punjab,Toys,63165.57,1172
1239,2024,5,May,Spring,North,Punjab,Books,51217.13,1446
1240,2024,5,May,Spring,North,KPK,Electronics,121840.15,472
1241,2024,5,May,Spring,North,KPK,Clothing,104943.44,1692
1242,2024,5,May,Spring,North,KPK,Furniture,79783.37,249
1243,2024,5,May,Spring,North,KPK,Food & Beverages,96452.93,3678
1244,2024,5,May,Spring,North,KPK,Sports,88105.15,966
1245,2024,5,May,Spring,North,KPK,Toys,73976.04,1359
1246,2024,5,May,Spring,North,KPK,Books,63956.78,2028
